keyword,owner,repo_name,stars,forks_count,issue_count,network_count,subscribers_count,watchers_count,description,topics
Javascript,twbs,bootstrap,153799,75184,427,75184,7022,153799,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.","css,bootstrap,javascript,html,scss,css-framework,sass"
Javascript,trekhleb,javascript-algorithms,126188,20552,261,20552,4267,126188,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings,"javascript,algorithms,algorithm,javascript-algorithms,computer-science,interview,data-structures,interview-preparation"
Javascript,FortAwesome,Font-Awesome,66355,11676,5657,11676,1385,66355,"The iconic SVG, font, and CSS toolkit","fontawesome,icons,webfont,font,css,svg-icons,svg-sprites"
Javascript,yangshun,tech-interview-handbook,60699,8462,7,8462,1809,60699,💯 Curated interview preparation materials for busy engineers,"interview-questions,coding-interviews,interview-practice,interview-preparation,algorithm,algorithms,hacktoberfest"
Javascript,angular,angular.js,59597,28427,464,28427,3904,59597,AngularJS - HTML enhanced for web apps!,
Javascript,typicode,json-server,57385,5534,594,5534,1018,57385,Get a full fake REST API with zero coding in less than 30 seconds (seriously),
Javascript,atom,atom,56272,16592,741,16592,2598,56272,:atom: The hackable text editor,"atom,editor,javascript,electron,windows,linux,macos"
Javascript,lodash,lodash,51228,6070,311,6070,877,51228,"A modern JavaScript utility library delivering modularity, performance, & extras.","lodash,utilities,javascript,modules"
Javascript,scutan90,DeepLearning-500-questions,46409,14503,97,14503,2315,46409,深度学习500问，以问答形式对常用的概率知识、线性代数、机器学习、深度学习、计算机视觉等热点问题进行阐述，以帮助自己及有需要的读者。 全书分为18个章节，50余万字。由于水平有限，书中不妥之处恳请广大读者批评指正。   未完待续............ 如有意合作，联系scutjy2015@163.com                     版权所有，违权必究       Tan 2018.06,
Javascript,leonardomso,33-js-concepts,44951,5832,6,5832,1261,44951,📜 33 JavaScript concepts every developer should know.,"javascript,concepts,nodejs,react,angular,programming,javascript-programming,javascript-closures,javascript-engines,primitive-types,es6,es6-javascript,hacktoberfest"
Javascript,meteor,meteor,42681,5178,115,5178,1649,42681,"Meteor, the JavaScript App Platform","javascript,meteor,mongodb,build-system,npm,framework,zero-configuration,reactive-programming,nodejs,hacktoberfest"
Javascript,iptv-org,iptv,42146,3899,190,3899,1443,42146,Collection of publicly available IPTV channels from all over the world,"iptv,m3u,playlist,json,tv"
Javascript,serverless,serverless,41136,5004,908,5004,970,41136,"⚡ Serverless Framework – Build web, mobile and IoT applications with serverless architectures using AWS Lambda, Azure Functions, Google CloudFunctions & more! – ","serverless,serverless-framework,serverless-architectures,aws-lambda,google-cloud-functions,azure-functions,aws,microservice,aws-dynamodb"
Javascript,ColorlibHQ,AdminLTE,39840,17107,59,17107,2075,39840,AdminLTE - Free admin dashboard template based on Bootstrap 4,"bootstrap,admin-dashboard,admin,admin-template,admin-panel"
Javascript,parcel-bundler,parcel,39403,2016,653,2016,459,39403,The zero configuration build tool for the web. 📦🚀,"module-bundler,build-tool,javascript,css,html,assets,web,compiler,commonjs,es6,modules"
Javascript,TryGhost,Ghost,38956,8429,78,8429,1089,38956,"Turn your audience into a business. Publishing, memberships, subscriptions and newsletters.","journalism,publishing,blogging,javascript,web-application,cms,nodejs,ember,ghost,headless-cms,jamstack,hacktoberfest"
Javascript,nuxt,nuxt.js,38635,3136,406,3136,784,38635,The Intuitive Vue Framework,"framework,isomorphic,universal,vue,ssr,nuxt,web-app,vuex,vue-router,server-rendering"
Javascript,iamkun,dayjs,36973,1801,343,1801,290,36973,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,"time,date,date-formatting,datetime,moment,dayjs"
Javascript,cypress-io,cypress,34490,2039,1839,2039,570,34490,"Fast, easy and reliable testing for anything that runs in a browser.","test,testing,testing-tools,test-suite,test-automation,test-runner,tests,javascript-tests,cypress,end-to-end-testing,e2e-testing,e2e-tests,hacktoberfest"
Javascript,Marak,faker.js,33938,2904,282,2904,379,33938,generate massive amounts of realistic fake data in Node.js and the browser,"faker,fake,faker-generator,mocking,mocks,fake-content,fake-data,javascript"
Javascript,hexojs,hexo,33679,4213,99,4213,850,33679,"A fast, simple & powerful blog framework, powered by Node.js.","hexo,javascript,nodejs,static-site-generator"
Javascript,photonstorm,phaser,30690,6571,133,6571,1244,30690,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.","phaser,phaserjs,javascript,html5-game-development,webgl,game-frameworks,game-development,gamedev,canvas,phaser-development,facebook-instant-games"
Javascript,jondot,awesome-react-native,30620,3764,47,3764,1114,30620,"Awesome React Native components, news, tools, and learning material!","react-native,react,awesome-list,mobile"
Javascript,preactjs,preact,30276,1683,244,1683,432,30276,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,"preact,jsx,react,virtual-dom,components,dom,vdom"
Javascript,agalwood,Motrix,28597,3425,427,3425,444,28597,A full-featured download manager.,"motrix,aria2,download-manager,macos,windows,linux,bittorrent,magnet,electron,bt,mac,download"
Javascript,react-boilerplate,react-boilerplate,28069,5942,83,5942,553,28069,":fire: A highly scalable, offline-first foundation with the best developer experience and a focus on performance and best practices.","react,react-boilerplate,redux,redux-saga,offline-first,scaffolding,i18n,styled-components,webpack4,immer"
Javascript,SheetJS,sheetjs,27993,7152,88,7152,595,27993,:green_book: SheetJS Community Edition -- Spreadsheet Data Toolkit,"xlsx,xls,excel,spreadsheet,data,xml,csv,database,nodejs,html5,javascript,ios,json,react,vue,angular,table,html,grid,dbf"
Javascript,jashkenas,backbone,27843,5618,96,5618,1371,27843,"Give your JS App some Backbone with Models, Views, Collections, and Events",
Javascript,kenwheeler,slick,27165,5782,1319,5782,589,27165,the last carousel you'll ever need,
Javascript,microsoft,monaco-editor,26683,2424,548,2424,502,26683,A browser based code editor,"monaco-editor,vscode,editor,browser,typescript"
Javascript,nuxt,nuxt.js,38635,3136,406,3136,784,38635,The Intuitive Vue Framework,"framework,isomorphic,universal,vue,ssr,nuxt,web-app,vuex,vue-router,server-rendering"
Javascript,nwjs,nw.js,38515,3933,872,3933,1664,38515,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.,"web-application-framework,javascript,desktop,node-webkit,nwjs,nodejs"
Javascript,mermaid-js,mermaid,38412,2835,501,2835,577,38412,Generation of diagram and flowchart from text in a similar manner as markdown,
Javascript,iamkun,dayjs,36973,1801,343,1801,290,36973,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,"time,date,date-formatting,datetime,moment,dayjs"
Javascript,mozilla,pdf.js,36590,8460,356,8460,1125,36590,PDF Reader in JavaScript,
Javascript,Unitech,pm2,35834,2333,545,2333,670,35834,Node.js Production Process Manager with a built-in Load Balancer.,"pm2,nodejs,node,process-manager,monitoring,load-balancer,production,deploy,command-line,command-line-tool"
Javascript,cypress-io,cypress,34490,2039,1839,2039,570,34490,"Fast, easy and reliable testing for anything that runs in a browser.","test,testing,testing-tools,test-suite,test-automation,test-runner,tests,javascript-tests,cypress,end-to-end-testing,e2e-testing,e2e-tests,hacktoberfest"
Javascript,chinese-poetry,chinese-poetry,34405,7106,73,7106,1079,34405,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库,  唐宋两朝近一万四千古诗人,  接近5.5万首唐诗加26万宋诗.  两宋时期1564位词人，21050首词。","json,chinese,poetry,ci,tangshi,chinese-poetry"
Javascript,Marak,faker.js,33938,2904,282,2904,379,33938,generate massive amounts of realistic fake data in Node.js and the browser,"faker,fake,faker-generator,mocking,mocks,fake-content,fake-data,javascript"
Javascript,hexojs,hexo,33679,4213,99,4213,850,33679,"A fast, simple & powerful blog framework, powered by Node.js.","hexo,javascript,nodejs,static-site-generator"
Javascript,sahat,hackathon-starter,32435,7459,46,7459,809,32435,A boilerplate for Node.js web applications,"hackathon,boilerplate,oauth2,nodejs,starter-kit,hacktoberfest"
Javascript,Leaflet,Leaflet,32299,5033,613,5033,933,32299, :leaves: JavaScript library for mobile-friendly interactive maps,"javascript,leaflet,maps"
Javascript,photonstorm,phaser,30690,6571,133,6571,1244,30690,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.","phaser,phaserjs,javascript,html5-game-development,webgl,game-frameworks,game-development,gamedev,canvas,phaser-development,facebook-instant-games"
Javascript,jondot,awesome-react-native,30620,3764,47,3764,1114,30620,"Awesome React Native components, news, tools, and learning material!","react-native,react,awesome-list,mobile"
Javascript,lerna,lerna,30495,1997,726,1997,254,30495,:dragon: A tool for managing JavaScript projects with multiple packages.,"lerna,monorepo,npm,package,publishing"
Javascript,preactjs,preact,30276,1683,244,1683,432,30276,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,"preact,jsx,react,virtual-dom,components,dom,vdom"
Javascript,typescript-cheatsheets,react,29642,2347,5,2347,376,29642,Cheatsheets for experienced React developers getting started with TypeScript,"typescript,typescript-playground,reference,ts,cheatsheet,react,hacktoberfest"
Javascript,agalwood,Motrix,28597,3425,427,3425,444,28597,A full-featured download manager.,"motrix,aria2,download-manager,macos,windows,linux,bittorrent,magnet,electron,bt,mac,download"
Javascript,react-boilerplate,react-boilerplate,28069,5942,83,5942,553,28069,":fire: A highly scalable, offline-first foundation with the best developer experience and a focus on performance and best practices.","react,react-boilerplate,redux,redux-saga,offline-first,scaffolding,i18n,styled-components,webpack4,immer"
Javascript,SheetJS,sheetjs,27993,7152,88,7152,595,27993,:green_book: SheetJS Community Edition -- Spreadsheet Data Toolkit,"xlsx,xls,excel,spreadsheet,data,xml,csv,database,nodejs,html5,javascript,ios,json,react,vue,angular,table,html,grid,dbf"
Javascript,jashkenas,backbone,27843,5618,96,5618,1371,27843,"Give your JS App some Backbone with Models, Views, Collections, and Events",
Javascript,caolan,async,27363,2413,8,2413,689,27363,Async utilities for node and the browser,"javascript,async,callbacks"
Javascript,kenwheeler,slick,27165,5782,1319,5782,589,27165,the last carousel you'll ever need,
Javascript,vuejs,vuex,26978,9182,85,9182,804,26978,🗃️ Centralized State Management for Vue.js.,"vue,javascript,vuex,state-management,time-travel"
Javascript,gorhill,uBlock,26866,2177,35,2177,808,26866,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,"ublock-origin,blocker,firefox,chromium,ublock,javascript,browser-extension"
Javascript,microsoft,monaco-editor,26683,2424,548,2424,502,26683,A browser based code editor,"monaco-editor,vscode,editor,browser,typescript"
Javascript,jgraph,drawio,26293,5328,452,5328,553,26293,Source to app.diagrams.net,
Javascript,markedjs,marked,26236,3090,55,3090,400,26236,A markdown parser and compiler. Built for speed.,"markdown,compiler,parser,commonmark,gfm"
Javascript,jashkenas,underscore,26211,5607,52,5607,865,26211,JavaScript's utility _ belt,
Javascript,atlassian,react-beautiful-dnd,25450,1914,474,1914,253,25450,Beautiful and accessible drag and drop for lists with React,"react,drag-and-drop,drag,dnd,sortable,reordering"
Javascript,emberjs,ember.js,22039,4251,422,4251,914,22039,Ember.js - A JavaScript framework for creating ambitious web applications,"ember,javascript,javascript-framework,hacktoberfest"
Javascript,redux-saga,redux-saga,21923,1979,244,1979,277,21923,An alternative side effect model for Redux apps,"redux,sagas,effects,middleware,redux-saga"
Javascript,dimsemenov,PhotoSwipe,21374,3235,562,3235,560,21374,"JavaScript image gallery for mobile and desktop, modular, framework independent",
Javascript,jamiebuilds,the-super-tiny-compiler,21133,2273,17,2273,469,21133,:snowman: Possibly the smallest compiler ever,
Javascript,lovell,sharp,20824,1032,115,1032,230,20824,"High performance Node.js image processing, the fastest module to resize JPEG, PNG, WebP, AVIF and TIFF images. Uses the libvips library.","javascript,webp,image-processing,jpeg,png,nodejs,tiff,svg,libvips,exif,icc,image,performance,crop,resize,sharp,avif"
Javascript,usablica,intro.js,20732,2569,36,2569,478,20732,"Lightweight, user-friendly onboarding tour library","introjs,html,javascript,guide,tour,ux,cdn,minify"
Javascript,bilibili,flv.js,20391,3169,371,3169,630,20391,HTML5 FLV Player,
Javascript,react-bootstrap,react-bootstrap,20140,3215,163,3215,441,20140,Bootstrap components built with React,"react,bootstrap,hacktoberfest,react-components,typescript,javascript"
Javascript,Reactive-Extensions,RxJS,19654,2224,288,2224,571,19654,The Reactive Extensions for JavaScript,
Javascript,ruanyf,es6tutorial,19649,8571,0,8571,906,19649,《ECMAScript 6入门》是一本开源的 JavaScript 语言教程，全面介绍 ECMAScript 6 新增的语法特性。,
Javascript,vuejs,vuepress,19565,4253,546,4253,275,19565,📝 Minimalistic Vue-powered static site generator,"vue,vuepress,seo,static-site-generator,docs-generator,blog-engine"
Javascript,eslint,eslint,19447,3480,116,3480,307,19447,Find and fix problems in your JavaScript code.,"eslint,javascript,ecmascript,static-code-analysis,linter"
Javascript,highlightjs,highlight.js,19132,3229,57,3229,303,19132,JavaScript syntax highlighter with language auto-detection and zero dependencies.,"syntax-highlighting,language-grammars,highlighting,syntax-highlighter"
Javascript,vercel,pkg,19085,808,97,808,261,19085,Package your Node.js project into an executable,"nodejs,binaries,compiler,cli"
Javascript,parse-community,parse-server,19051,4582,245,4582,626,19051,API server module for Node/Express,"parse-server,parse-platform,mongodb,postgres,graphql,baas,backend,rest-api,object-storage,nodejs,graphql-api,mbaas,relay,graphql-server,graphql-relay,file-storage,notifications,hacktoberfest"
Javascript,zhaoolee,ChromeAppHeroes,18966,2120,22,2120,651,18966,"🌈谷粒-Chrome插件英雄榜, 为优秀的Chrome插件写一本中文说明书, 让Chrome插件英雄们造福人类~  ChromePluginHeroes, Write a Chinese manual for the excellent Chrome plugin, let the Chrome plugin heroes benefit the human~ 公众号「0加1」同步更新",
Javascript,jorgebucaran,hyperapp,18711,822,6,822,324,18711,The tiny framework for building hypertext applications.,"framework,javascript,web,vdom"
Javascript,benweet,stackedit,18613,2544,640,2544,528,18613,In-browser Markdown editor,"markdown,editor,stackedit,google-drive,dropbox,javascript,blogger,offline,gist,wordpress,couchdb,zendesk,github,gitlab"
Javascript,Popmotion,popmotion,18573,662,31,662,247,18573,Simple animation libraries for delightful user interfaces,"tween,motion,physics,animation,svg,css,javascript-motion-engine,popmotion"
Javascript,vuejs,vue-router,18515,5082,106,5082,552,18515,🚦 The official router for Vue.js.,"vue,javascript,router"
Javascript,winstonjs,winston,18005,1584,425,1584,220,18005,A logger for just about everything.,
Javascript,qianguyihao,Web,17951,4913,34,4913,668,17951,千古前端图文教程，超详细的前端入门到进阶学习笔记。从零开始学前端，做一名精致优雅的前端工程师。公众号「千古壹号」作者。,"front-end,html,css,javascript"
Javascript,remoteintech,remote-jobs,17751,1880,23,1880,814,17751,A list of semi to fully remote-friendly companies (jobs) in tech.,"remote,job-board,jobsearch,jobs-search,remote-work,remote-job,jobseeker,hacktoberfest,hacktoberfest2020"
Javascript,eggjs,egg,17491,1706,201,1706,483,17491,🥚 Born to build better enterprise frameworks and apps with Node.js & Koa,"egg,framework,koa,koa2,koa-middleware,nodejs,node-framework,enterprise,eggjs"
Javascript,websockets,ws,17209,2065,9,2065,387,17209,"Simple to use, blazing fast and thoroughly tested WebSocket client and server for Node.js","websocket,javascript,websocket-client,websocket-server,rfc-6455,real-time,nodejs,node,websocket-compression"
Javascript,facebook,flux,17188,3625,11,3625,665,17188,Application Architecture for Building User Interfaces,
Javascript,jitsi,jitsi-meet,17028,5420,476,5420,519,17028,"Jitsi Meet - Secure, Simple and Scalable Video Conferences that you use as a standalone app or embed in your web application.","webrtc,sfu,video,video-conferencing,video-communication,jitsi,jitsi-meet,scalable-video-conferences,debian,deep-video"
Javascript,svg,svgo,16882,1229,199,1229,249,16882,⚙️ Node.js tool for optimizing SVG files,"svg,minification,nodejs,svgo,javascript,optimization,cli"
Javascript,JacksonTian,fks,16800,4638,15,4638,1618,16800,前端技能汇总 Frontend Knowledge Structure,
Javascript,adam-golab,react-developer-roadmap,16582,1818,35,1818,584,16582,Roadmap to becoming a React developer,
Javascript,philc,vimium,16769,2042,926,2042,302,16769,The hacker's browser.,
Javascript,less,less.js,16672,3457,165,3457,678,16672,Less. The dynamic stylesheet language.,"stylesheet-language,language,css"
Javascript,adam-golab,react-developer-roadmap,16582,1818,35,1818,584,16582,Roadmap to becoming a React developer,
Javascript,jsdom,jsdom,16543,1440,395,1440,270,16543,"A JavaScript implementation of various web standards, for use with Node.js","jsdom,html,dom-apis,nodejs,javascript"
Javascript,framework7io,framework7,16491,3298,126,3298,703,16491,Full featured HTML framework for building iOS & Android apps,"framework,ios,material,material-design,android,cordova,phonegap,mobile,touch,components,library"
Javascript,processing,p5.js,16324,2528,203,2528,493,16324,"p5.js is a client-side JS platform that empowers artists, designers, students, and anyone to learn to code and express themselves creatively on the web. It is based on the core principles of Processing. http://twitter.com/p5xjs —","javascript,graphics,education,learning,art,design,sound,html"
Javascript,SortableJS,Vue.Draggable,16299,2495,163,2495,238,16299,Vue drag-and-drop component based on Sortable.js,"drag-and-drop,vue,component"
Javascript,handlebars-lang,handlebars.js,16257,2032,117,2032,459,16257,,
Javascript,jamiebuilds,react-loadable,16204,838,37,838,151,16204,:hourglass_flowing_sand: A higher order component for loading components with promises.,"react,loading,async,imports,webpack,babel-plugin,server-side-rendering,ssr,code-splitting"
Javascript,discordjs,discord.js,16097,3043,72,3043,446,16097,A powerful JavaScript library for interacting with the Discord API,"discord-api,discord,nodejs,bot,voice-support,discord-bot,discordjs,discord-server,hacktoberfest"
Python,public-apis,public-apis,166871,19198,13,19198,3359,166871,A collective list of free APIs,"api,public-apis,free,apis,list,development,software,public,resources,hacktoberfest"
Python,donnemartin,system-design-primer,149174,27544,262,27544,5847,149174,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashcards.,"programming,development,design,design-system,system,design-patterns,web,web-application,webapp,python,interview,interview-questions,interview-practice"
Python,TheAlgorithms,Python,122889,32950,221,32950,5888,122889,All Algorithms implemented in Python,"python,algorithm,algorithms-implemented,algorithm-competitions,algos,sorts,searches,sorting-algorithms,education,learn,practice,community-driven,interview,hacktoberfest"
Python,vinta,awesome-python,106462,20187,211,20187,5590,106462,"A curated list of awesome Python frameworks, libraries, software and resources","awesome,python,collections,python-library,python-framework,python-resources"
Python,ytdl-org,youtube-dl,102117,6294,4844,6294,2225,102117,Command-line program to download videos from YouTube.com and other video sites,
Python,tensorflow,models,71822,45046,1272,45046,2902,71822,Models and examples built with TensorFlow,
Python,nvbn,thefuck,64604,2999,227,2999,834,64604,Magnificent app which corrects your previous console command.,"python,shell"
Python,django,django,60606,25875,159,25875,2312,60606,The Web framework for perfectionists with deadlines.,"python,django,web,framework,orm,templates,models,views,apps"
Python,pallets,flask,57076,14688,31,14688,2211,57076,The Python micro framework for building web applications.,"python,flask,wsgi,web-framework,werkzeug,jinja,pallets"
Python,huggingface,transformers,53708,12722,414,12722,774,53708,"🤗 Transformers: State-of-the-art Natural Language Processing for Pytorch, TensorFlow, and JAX.","nlp,natural-language-processing,natural-language-understanding,pytorch,language-model,natural-language-generation,tensorflow,bert,language-models,pytorch-transformers,nlp-library,transformer,model-hub,pretrained-models,jax,flax,seq2seq,speech-recognition,hacktoberfest,python"
Python,keras-team,keras,53119,18885,264,18885,2001,53119,Deep Learning for humans,"deep-learning,tensorflow,neural-networks,machine-learning,data-science,python"
Python,httpie,httpie,52680,3402,136,3402,1053,52680,"As easy as /aitch-tee-tee-pie/ 🥧 Modern, user-friendly command-line HTTP client for the API era. JSON support, colors, sessions, downloads, plugins & more. https://twitter.com/httpie","http,cli,client,terminal,web,json,development,rest,debugging,python,usability,httpie,developer-tools,http-client,curl,devops,api,api-client,rest-api,api-testing"
Python,josephmisiti,awesome-machine-learning,51775,12838,3,12838,3434,51775,"A curated list of awesome Machine Learning frameworks, libraries and software.",
Python,ansible,ansible,50605,21246,1570,21246,1999,50605,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.","python,ansible,hacktoberfest"
Python,521xueweihan,HelloGitHub,48141,6997,14,6997,2548,48141,":octocat: 分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.","github,hellogithub,python,awesome"
Python,scikit-learn,scikit-learn,47868,22221,2445,22221,2232,47868,scikit-learn: machine learning in Python,"machine-learning,python,statistics,data-science,data-analysis"
Python,psf,requests,46345,8528,275,8528,1377,46345,"A simple, yet elegant, HTTP library.","python,http,forhumans,requests,python-requests,client,humans,cookies"
Python,scrapy,scrapy,42072,9388,787,9388,1822,42072,"Scrapy, a fast high-level web crawling & scraping framework for Python.","python,scraping,crawling,framework,crawler,hacktoberfest"
Python,ageitgey,face_recognition,42066,11734,657,11734,1591,42066,The world's simplest facial recognition api for Python and the command line,"machine-learning,face-detection,face-recognition,python"
Python,apache,superset,41524,8094,1251,8094,1425,41524,Apache Superset is a Data Visualization and Data Exploration Platform,"superset,apache,apache-superset,data-visualization,data-viz,analytics,business-intelligence,data-science,data-engineering,asf,bi,business-analytics,data-analytics,data-analysis,python,react,sql-editor,flask"
Python,minimaxir,big-list-of-naughty-strings,41505,1961,82,1961,870,41505,The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.,
Python,python,cpython,41152,20704,1470,20704,1427,41152,The Python programming language,
Python,deepfakes,faceswap,39480,11321,17,11321,1524,39480,Deepfakes Software For All,"faceswap,face-swap,deep-learning,deeplearning,deep-neural-networks,deepfakes,deepface,deep-face-swap,fakeapp,neural-networks,neural-nets,openfaceswap,myfakeapp,machine-learning"
Python,3b1b,manim,38784,4434,325,4434,824,38784,Animation engine for explanatory math videos,"python,animation,explanatory-math-videos,3b1b-videos"
Python,tiangolo,fastapi,37731,2775,1219,2775,556,37731,"FastAPI framework, high performance, easy to learn, fast to code, ready for production","python,json,swagger-ui,redoc,starlette,openapi,api,openapi3,framework,async,asyncio,uvicorn,python3,python-types,pydantic,json-schema,fastapi,swagger,rest,web"
Python,localstack,localstack,36349,2759,330,2759,500,36349,💻  A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline!,"aws,localstack,testing,continuous-integration,developer-tools,python"
Python,shadowsocks,shadowsocks,33077,19466,447,19466,2111,33077,,
Python,0voice,interview_internal_reference,32705,8865,27,8865,1507,32705,2021年最新总结，阿里，腾讯，百度，美团，头条等技术面试题目，以及答案，专家出题人分析汇总。,
Python,isocpp,CppCoreGuidelines,32282,4348,193,4348,2032,32282,"The C++ Core Guidelines are a set of tried-and-true guidelines, rules, and best practices about coding in C++",
Python,apachecn,AiLearning,31890,10532,3,10532,1703,31890,AiLearning: 机器学习 - MachineLearning - ML、深度学习 - DeepLearning - DL、自然语言处理 NLP,"fp-growth,apriori,mahchine-leaning,naivebayes,svm,adaboost,kmeans,svd,pca,logistic,regression,recommendedsystem,sklearn,scikit-learn,nlp,deeplearning,python,dnn,lstm,rnn"
Python,swisskyrepo,PayloadsAllTheThings,31815,8694,16,8694,1463,31814,A list of useful payloads and bypass for Web Application Security and Pentest/CTF,"pentest,payload,bypass,web-application,hacking,vulnerability,bounty,methodology,privilege-escalation,penetration-testing,cheatsheet,security,enumeration,bugbounty,redteam,payloads,hacktoberfest"
Python,pandas-dev,pandas,31606,13451,3530,13451,1118,31606,"Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more","data-analysis,pandas,flexible,alignment,python"
Python,CorentinJ,Real-Time-Voice-Cloning,31103,5686,12,5686,792,31103,Clone a voice in 5 seconds to generate arbitrary speech in real-time,"deep-learning,pytorch,tensorflow,tts,voice-cloning,python"
Python,willmcgugan,rich,30817,991,26,991,515,30817,Rich is a Python library for rich text and beautiful formatting in the terminal.,"python,python3,python-library,terminal,terminal-color,markdown,tables,syntax-highlighting,ansi-colors,progress-bar-python,progress-bar,traceback,rich,tracebacks-rich,emoji"
Python,commaai,openpilot,30710,5713,180,5713,1303,30710,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for over 100 supported car makes and models.,hacktoberfest
Python,floodsung,Deep-Learning-Papers-Reading-Roadmap,30659,6632,85,6632,2132,30659,Deep Learning papers reading roadmap for anyone who are eager to learn this amazing tech!,deep-learning
Python,iperov,DeepFaceLab,29712,6667,350,6667,969,29712,DeepFaceLab is the leading software for creating deepfakes.,"faceswap,face-swap,deep-learning,deeplearning,deep-neural-networks,deepfakes,deepface,deep-face-swap,fakeapp,neural-networks,neural-nets,deepfacelab,creating-deepfakes,arxiv"
Python,faif,python-patterns,29568,6041,12,6041,1657,29568,A collection of design patterns/idioms in Python,"python,idioms,design-patterns"
Python,google-research,bert,29562,8340,826,8340,979,29562,TensorFlow code and pre-trained models for BERT,"nlp,google,natural-language-processing,natural-language-understanding,tensorflow"
Python,getsentry,sentry,29372,3269,394,3269,670,29372,"Sentry is cross-platform application monitoring, with a focus on error reporting.","crash-reporting,crash-reports,error-monitoring,monitoring,devops,csp-report,django,error-logging,sentry,python,monitor,apm,hacktoberfest"
Python,certbot,certbot,28444,3143,591,3143,805,28444,Certbot is EFF's tool to obtain certs from Let's Encrypt and (optionally) auto-enable HTTPS on your server.  It can also act as a client for any other CA that uses the ACME protocol.,"acme,acme-client,certbot,certificate,letsencrypt,python"
Python,sherlock-project,sherlock,27839,3003,122,3003,886,27839,🔎 Hunt down social media accounts by username across social networks,"osint,reconnaissance,linux,macos,cli,sherlock,python3,windows,redteam,tools,information-gathering,hacktoberfest"
Python,satwikkansal,wtfpython,27586,2316,56,2316,766,27586,What the f*ck Python? 😱,"python,wats,snippets,wtf,gotchas,documentation,pitfalls,interview-questions,python-interview-questions"
Python,chubin,cheat.sh,27522,1374,95,1374,555,27522,the only cheat sheet you need,"cheatsheet,curl,terminal,command-line,cli,examples,documentation,help,tldr,hacktoberfest2021"
Python,fxsjy,jieba,27293,6399,624,6399,1301,27293,结巴中文分词,
Python,d2l-ai,d2l-zh,27237,6483,10,6483,911,27237,《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被全球200所大学采用教学。,"deep-learning,book,notebook,natural-language-processing,computer-vision,machine-learning,python,chinese"
Python,openai,gym,25621,7339,118,7339,984,25621,A toolkit for developing and comparing reinforcement learning algorithms.,
Python,gto76,python-cheatsheet,25575,4738,31,4738,961,25575,Comprehensive Python Cheatsheet,"cheatsheet,python,reference,python-cheatsheet"
Python,mitmproxy,mitmproxy,25104,3118,259,3118,607,25104,An interactive TLS-capable intercepting HTTP proxy for penetration testers and software developers.,"python,security,man-in-the-middle,tls,ssl,http,http2,websocket,proxy,debugging,hacktoberfest"
Python,facebookresearch,Detectron,24752,5372,323,5372,981,24752,"FAIR's research platform for object detection research, implementing popular algorithms like Mask R-CNN and RetinaNet.",
Python,geekcomputers,Python,24097,10479,217,10479,2494,24097,My Python Examples,
Python,donnemartin,interactive-coding-challenges,24036,3907,66,3907,970,24036,120+ interactive Python coding interview challenges (algorithms and data structures).  Includes Anki flashcards.,"python,algorithm,data-structure,development,programming,coding,interview,interview-questions,interview-practice,competitive-programming"
Python,trailofbits,algo,24032,1967,116,1967,455,24032,Set up a personal VPN in the cloud,"vpn-server,strongswan,ansible,vpn,ikev2,security,encryption,ipsec,vpn-client,ssh-tunnel,wireguard"
Python,0xAX,linux-insides,23812,2761,51,2761,1322,23812,A little bit about a linux kernel,"linux-kernel,linux-insides,linux"
Python,apache,airflow,23658,9556,952,9556,733,23658,"Apache Airflow - A platform to programmatically author, schedule, and monitor workflows","airflow,apache,apache-airflow,python,scheduler,workflow,hacktoberfest"
Python,psf,black,23508,1495,356,1495,198,23508,The uncompromising Python code formatter,"python,code,formatter,codeformatter,gofmt,yapf,autopep8,pre-commit-hook"
